cid,#sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,publisher,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,decision,revenue,budgetMillis,tartgetedImps,other,cost,ERR
1705027117,139,9,0.33,10,14,2.3630622458928485,1.6504518295072783,2808, , ,1,1,0,0,0,0,0,0,1,??, ,0.42554112416485,330,5621.262807161848,0.0,0.041557138692944334,1.289518558075303
1730875340,139,10,0.178,11,15,2.082535890296844,1.6148655766476026,1980, , ,0,0,0,0,1,0,0,0,1,??, ,0.206617889078402,178,2481.245670075765,4479.78966250582,0.03474769857022235,1.1607746577438316
813753727,139,6,2.083,7,16,2.6674294648844676,2.4705235812575483,20824, , ,1,1,0,0,0,0,0,0,1,??, ,2.535954068722722,2083,30085.793267118588,0.0,0.0,1.2174527454261745
1366868444,139,13,3.032,14,18,2.6830114705317483,1.9238466891119077,7344, , ,0,0,0,0,1,0,0,0,1,??, ,3.593141214236905,3032,9713.604190443491,53932.26784655417,1.133757804541201,1.1850729598406677
795991175,139,18,0.244,19,21,2.3020952865215425,2.386920527958397,610, , ,0,1,0,0,0,0,0,0,1,??, ,0.31465660749758173,244,1221.6177327358419,0.0,0.029775053331615217,1.2895762602359908
1958105278,139,12,2.514,13,22,2.8141304168527355,2.088608313887036,27055, , ,1,1,1,1,0,0,0,0,1,??, ,2.6531934321306494,2514,28753.528157181914,0.0,0.0,1.0553673158833132
908440826,139,17,1.386,18,22,2.1737213793855448,1.777404838312306,17524, , ,1,0,0,0,1,0,0,0,1,??, ,1.6918921532247089,1386,25577.298606862158,0.0,0.0,1.2207014092530368
2110227579,139,14,0.616,15,24,2.234354707459008,2.4691053859799594,7262, , ,1,0,0,0,1,0,0,0,1,??, ,0.7605277178924325,616,11110.417321573126,0.0,0.0,1.2346229186565463
476088248,139,19,0.453,20,24,2.650869720561359,1.5142224342972086,5411, , ,1,1,1,1,0,0,0,0,1,??, ,0.5841042762550289,453,10824.485325556636,0.0,0.0,1.2894134133665098
2031509453,139,15,0.437,16,25,2.9071327099376747,2.1230676047152923,5304, , ,0,1,0,0,0,1,0,0,1,??, ,0.5127567530169433,437,6827.6880964612255,0.0,0.0,1.173356414226415
633219376,139,22,0.995,23,25,2.2007408569610374,1.9871653275462005,11894, , ,1,1,0,0,1,1,0,0,1,??, ,1.2367800288695454,995,18777.15330876884,0.0,0.0,1.2429950038889903
2063255533,139,16,0.696,17,26,2.506589784529679,1.6213448288411456,6464, , ,0,1,0,0,0,0,0,0,1,??, ,0.7816628431163795,696,7558.215836526809,0.0,0.8023932131361216,1.123078797581005
1007083260,139,24,0.997,25,29,2.1267856420827647,2.398914368122877,1292, , ,0,0,0,0,0,1,0,0,1,??, ,1.2855741397642428,997,2585.0981627051087,0.0,0.07662943612928347,1.28944246716574
1500061803,139,25,1.733,26,30,2.97825345091492,1.5523472935341651,19824, , ,1,1,0,0,1,1,0,0,1,??, ,1.907979503266472,1733,22393.072009328265,0.0,0.0304170245358363,1.1009691305634575
1481437147,139,20,0.307,21,30,2.417282442364769,2.149219793846454,3672, , ,0,0,0,0,1,0,0,0,1,??, ,0.3677430508718242,307,5016.144824043313,0.0,0.0,1.1978601005596878
557082348,139,21,3.377,22,31,2.381057398649768,1.8619028313763821,40352, , ,1,1,0,0,1,1,0,0,1,??, ,3.9704334241647823,3377,52220.836886823505,0.0,0.0,1.1757279905729294
1746309900,139,30,0.437,31,33,2.9563856949734015,2.4301431750186135,5366, , ,0,0,0,0,1,1,0,0,1,??, ,0.5646439225276323,437,10933.157328219384,0.0,0.0,1.2920913558984721
320287526,139,23,0.393,24,33,2.849105185146833,1.9577686236373029,4706, , ,0,0,0,0,1,1,0,0,1,??, ,0.4811345400935235,393,6948.075913051882,0.0,0.015644708966434953,1.2242609162685076
1427171851,139,29,0.914,30,34,2.4094569460550215,2.057904648710888,11232, , ,1,1,0,0,0,0,0,0,1,??, ,0.9440174505661315,914,11628.549751414594,0.0,0.0,1.0328418496347171
1710565260,139,32,0.218,33,35,2.7328014405059253,2.07678467401991,1684, , ,1,1,0,0,0,0,0,0,1,??, ,0.2811089710730759,218,3370.5242206764487,0.0,0.082097044159545,1.289490692995761
1095899573,139,26,1.566,27,36,2.7582699100351697,2.0113689008226854,19080, , ,0,0,0,0,1,0,1,0,1,??, ,1.8613700438460998,1566,25455.364530004197,0.0,0.0,1.188614331957918
1636824156,139,31,0.229,32,36,2.878606656296888,1.938547844240362,2808, , ,1,1,0,0,0,0,0,0,1,??, ,0.31010288399434716,229,13225.82524629398,0.0,0.23577163817663643,1.3541610654774985
1966969867,139,27,1.638,28,37,2.7609110232889558,2.2539795444135704,15840, , ,0,0,0,0,1,0,0,0,1,??, ,2.000350079625698,1638,23157.26399629289,0.0,0.0,1.2212149448264336
1997625129,139,28,1.289,29,38,2.3125111731155004,1.6826268357942562,15840, , ,0,0,0,0,1,0,0,0,0.702177650857171,??, ,0.6586569669048328,1289,11122.493989577588,0.0,0.11985250064515854,0.510982906830747
1007719738,139,36,1.779,37,39,2.020032431167368,1.6035884344457751,1440, , ,1,0,0,0,0,0,0,0,1,??, ,2.4078137749364243,1779,6654.0249371165755,0.0,0.1965090147096721,1.3534647413920318
1667049551,139,37,0.028,38,40,2.151780413734211,1.9498243651045275,310, , ,0,0,0,0,0,1,0,0,1,??, ,0.03612272825619655,28,623.013156236256,8577.77233001863,0.07992870637235427,1.2900974377213053
836439092,139,38,0.218,39,41,2.799908815849869,2.057104236189997,1159, , ,0,0,0,0,0,1,0,1,1,??, ,0.28110549666295664,218,2319.488618639467,0.0,0.033897327483302285,1.2894747553346635
463194082,139,39,0.588,40,42,2.9057614343635563,2.480783507060549,5724, , ,0,0,0,0,1,0,1,0,1,??, ,0.7875806399957657,588,19521.687189049353,0.0,0.45173293853491625,1.339422857135656
661914868,139,33,1.443,34,43,2.4043152131562273,1.856889659932553,6625, , ,0,1,0,0,0,1,0,0,1,??, ,1.8414949768306015,1443,12215.264469039806,0.0,0.11987952581785086,1.276157295100902
962395102,139,34,1.734,35,44,2.8805971160194375,1.9714438464955495,2650, , ,0,1,0,0,0,1,0,0,1,??, ,2.23620233046049,1734,5308.617730326494,0.0,0.26803975433512683,1.289620721142151
580241806,139,41,0.768,42,44,2.2972875892443647,2.401118203146571,8116, , ,1,1,1,1,0,0,0,0,1,??, ,0.9870362858375581,768,15795.686714473602,0.0,0.2736784585167418,1.2852034971843205
25159093,139,35,0.655,36,45,2.786896825466628,1.9474902153619333,7632, , ,0,0,0,0,1,0,1,0,1,??, ,0.7973160475551866,655,11020.44160959918,0.0,0.0,1.2172764084812009
1378376823,139,44,0.32,45,47,2.2976575096512297,2.3624981677646972,2628, , ,1,0,0,0,1,0,0,0,1,??, ,0.41264308531696503,320,5260.60980661907,0.0,0.125617411469482,1.2895096416155156
1050953761,139,42,7.927,43,47,2.164541945151544,2.2912880376037665,8012, , ,1,0,1,0,1,0,1,0,1,??, ,10.22142672726638,7927,16031.031427158327,0.0,4.569234872996329,1.2894445221731272
1569987239,139,45,0.03,46,48,2.6471859996642984,1.7112082979289234,310, , ,0,0,0,0,0,1,0,0,1,??, ,0.040419054791473445,30,1232.8948949513097,0.0,0.002554420864511442,1.3473018263824483
2014017213,139,46,0.647,47,49,2.2720215136607997,2.145483814531389,2753, , ,0,0,0,0,1,1,1,1,1,??, ,0.8342857186157155,647,5509.281230194585,0.0,0.028272385141740027,1.2894678803952326
1392752647,139,40,1.536,41,50,2.750343948516645,1.6249509463534577,16024, , ,1,0,1,0,1,0,1,0,1,??, ,1.7818950990962408,1536,20052.354882169675,4663.851135145598,0.10054024642680987,1.1600879551407817
1340228682,139,48,0.39,49,51,2.113430617919548,2.0051486824050384,4752, , ,0,0,0,0,1,0,0,0,1,??, ,0.49824886731497914,390,8832.017582451173,0.0,0.0,1.2775611982435362
630232091,139,47,1.004,48,52,2.8901003744127056,1.7620419785955186,9540, , ,0,0,0,0,1,0,1,0,0.0,??, ,0.0,1004,0.0,0.0,0.0,0.0
1937527406,139,43,0.131,44,53,2.035645541073736,1.9967085053694777,814, , ,0,1,0,0,0,0,0,0,1,??, ,0.15302199689150917,131,1035.8851542933003,1865.9717454976455,0.01759802985739043,1.16810684650007
734784193,139,50,1.521,51,55,2.9076296705241336,2.329390736391132,19824, , ,1,1,0,0,1,1,0,0,1,??, ,1.9052665197629413,1521,32557.97564103833,0.0,0.0,1.2526407099033146
821794786,139,52,0.096,53,55,2.301135384445113,2.2573910166284357,1159, , ,0,0,0,0,0,1,0,1,1,??, ,0.1255307061480615,96,2668.3790730972246,0.0,0.009855849896738995,1.3076115223756406
1160264095,139,51,0.361,52,56,2.9113762091276705,2.470151142623312,4381, , ,1,0,0,0,1,0,0,0,1,??, ,0.4654825052628863,361,8764.707748704,0.0,0.0,1.2894252223348652
1613860928,139,53,0.783,54,58,2.153571217759922,2.0495500875612542,8944, , ,0,0,0,0,1,1,0,0,1,??, ,0.9685304856856534,783,13800.105772792183,0.0,0.0,1.2369482575806556
1538526833,139,55,0.94,56,58,2.618571233570626,2.119709353936293,6247, , ,1,1,0,0,0,0,0,0,1,??, ,1.178775278922802,940,10321.134647164261,0.0,0.0,1.2540162541731938
241771091,139,49,2.477,50,59,2.5277811492231144,1.7260393081514058,4040, , ,0,1,0,0,0,0,0,0,1,??, ,2.976768433402484,2477,5577.0043238759345,0.0,0.11824411587470168,1.201763598466889
1727107524,139,54,0.255,55,59,2.4146392748273797,1.5255213935647405,3232, , ,0,1,0,0,0,0,0,0,1,??, ,0.2960771470558737,255,4052.7907180262155,0.0,0.0,1.1610868511995045
