index,cid,sim,day,budget,start,end,vidCoeff,mobCoeff,reach,demand,OML,OMH,OFL,OFH,YML,YMH,YFL,YFH,completion_percentage,profit,revenue,budgetMillis,tartgetedImps,other,cost,ERR,decision
494,7023281,180,11,0.051,13,17,2.7820918301068396,2.121695258737616,517,,0,0,0,0,0,1,0,0,2.3540457944173223,0.06681296408338663,0.06681296408338663,51,1217.0416757137557,0.0,0.0,1.3100581192820908,
495,23837537,180,6,1.327,8,17,2.434926120069224,1.9287933070186605,13015,,1,1,0,0,0,0,0,0,1.4495925606452567,1.5692551337154579,1.6169845171935575,1327,18866.447176798014,0.0,0.047729383478099734,1.218526388239305,
496,25334233,180,14,0.26,16,18,2.3724648089284543,1.8163306372047119,2289,,0,0,0,0,1,0,1,0,4.321857179055853,0.35122823164051753,0.35122823164051753,260,9892.731082858849,0.0,0.0,1.3508778140019904,
497,21513529,180,15,0.372,17,19,2.7868010930023313,2.0929639359908623,3246,,1,1,1,1,0,0,0,0,8.94195078529898,0.4718825087116494,0.5095605925436026,372,29025.57224908049,0.0,0.03767808383195327,1.369786539095706,
498,30103689,180,18,0.693,20,22,2.178158675589031,1.7828152889138225,6739,,0,0,1,1,0,0,0,0,1.8090114237660868,0.7426751990161158,0.8819830925192614,693,12190.927984759659,0.0,0.1393078935031457,1.2727028752081695,
499,14982141,180,16,0.43,18,22,2.35052736358859,2.4690298130025172,5300,,0,1,0,0,0,1,0,0,2.04942905446676,0.5046086015988938,0.5559570910099016,430,10861.973988673828,0.0,0.05134848941100788,1.2929234674648875,
500,18365129,180,19,0.374,21,23,2.1037018694123044,2.380856564441641,2973,,1,1,0,0,1,1,0,0,7.1861436037138855,0.40288052354031156,0.5108075546578574,374,21364.404933841382,0.0,0.1079270311175459,1.3657956006894583,
501,10268005,180,17,0.112,19,23,2.972790219748751,2.022909606716763,1215,,0,1,0,1,0,0,0,0,1.251439543506959,0.0552796278944212,0.12993179985601627,112,1520.499045360955,13917.356173898163,0.07465217196159507,1.1601053558572882,
502,31842907,180,13,8.965,15,24,2.2808190964664745,2.319661663073262,40352,,0,0,1,1,0,0,1,1,0.4518648450964689,-7.5105327511255515,1.6037383725133987,8965,18233.650229332714,11397.652915364903,9.11427112363895,0.17888883128983812,
503,1123978,180,20,0.245,22,26,2.4337576298889276,2.241222856422726,1988,,0,1,0,1,0,1,0,1,8.248161567611062,0.2782048771065769,0.3352660436407155,245,16397.34519641079,0.0,0.05706116653413864,1.3684328311865939,
504,9602742,180,23,0.736,25,27,2.307399135954716,1.6397545774604203,9158,,0,0,0,0,1,0,1,0,1.6277676200604558,0.9204014855402838,0.9204014855402838,736,14907.095864513654,0.0,0.0,1.2505454966579943,
505,23678530,180,24,0.549,26,28,2.8389722833708806,2.3645782943414373,6739,,0,0,1,1,0,0,0,0,3.0494544541391178,0.731483072179348,0.731483072179348,549,20550.273566443513,0.0,0.0,1.3323917526035483,
506,1231782,180,27,0.54,29,31,2.697477174166428,2.1152914303126296,6571,,0,0,1,0,0,0,1,0,0.0,0.0,0.0,540,0.0,0.0,0.0,0.0,
507,26564005,180,21,0.251,23,32,2.138862372694403,1.745830644105906,1546,,0,0,0,0,0,1,0,1,1.3177623664343767,0.2645264022968523,0.2970649132263434,251,2037.2606185075465,0.0,0.032538510929491046,1.1835255507025633,
508,13561492,180,26,1.028,28,32,2.2047192341356197,1.946464206945371,12610,,0,0,1,1,0,0,1,1,0.0,0.0,0.0,1028,0.0,0.0,0.0,0.0,
509,20633941,180,22,1.068,24,33,2.2996021542216587,2.497931995733243,13015,,1,1,0,0,0,0,0,0,4.453322611653893,1.444007099723794,1.444007099723794,1068,57959.99379067542,0.0,0.0,1.3520665727750878,
510,5301792,180,28,1.097,30,34,2.6286525970006966,2.001673294553947,11232,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,1097,0.0,0.0,0.0,0.0,
511,18089182,180,29,0.13,31,35,2.5956535427811613,1.6394124274603876,1628,,0,0,0,1,0,0,0,0,0.0,0.0,0.0,130,0.0,0.0,0.0,0.0,
512,25065745,180,25,3.29,27,36,2.046124294826055,1.8023196933280958,40352,,0,0,1,1,0,0,1,1,1.586829921811163,3.0009232968633457,4.093752546658555,3290,64031.76100492405,0.0,1.0928292497952095,1.2443016859144544,
513,11410084,180,32,0.655,34,36,2.667233896988485,1.9347291721203128,4752,,0,0,0,0,0,0,1,0,0.5804832256556353,0.14053474026765367,0.20433901186627132,655,2758.4562883155786,0.0,0.06380427159861765,0.31196795704774244,
514,26313221,180,34,2.463,36,40,2.7097956156776934,1.914097504271036,17524,,0,0,1,0,0,0,1,0,1.4842157426224691,2.4527880741175885,3.01927811957026,2463,26009.39667371615,0.0,0.5664900454526713,1.2258538853310028,
515,32818932,180,30,2.429,32,41,2.7787305209259996,2.339544811622031,30528,,0,0,0,0,1,0,1,0,1.1054712943866052,0.06005780196341348,2.637513430794085,2429,33747.827675034285,0.0,2.5774556288306716,1.0858433226817972,
516,28074833,180,31,0.494,33,42,2.5448179120811933,1.645467737545855,6184,,0,0,0,0,0,1,0,1,1.2651193931985572,0.32694170445603454,0.5756794964824404,494,7823.498327539877,0.0,0.2487377920264059,1.165343110288341,
517,3856113,180,36,0.408,38,42,2.906131980724566,2.2234707963854623,4196,,1,0,1,0,0,0,0,0,1.2547536161365813,0.14006260162064488,0.47384936573161796,408,5264.946173309095,4812.218078285685,0.3337867641109731,1.1613955042441617,
518,7738785,180,33,0.725,35,44,2.933989790974777,1.9757910241700403,4472,,0,0,0,0,0,0,1,1,1.365503665245453,0.8183320825035398,0.8683383849190663,725,6106.532390977666,0.0,0.05000630241552654,1.1977081171297468,
519,3224571,180,38,1.199,40,44,2.994247242072571,2.444193358954899,11472,,0,0,0,0,1,1,1,1,1.4909688945157753,1.2962444586318025,1.4714258555067834,1199,17104.395157884974,0.0,0.17518139687498085,1.2272108886628719,
520,27919053,180,40,0.328,42,44,2.0482946234003276,2.2976031355315714,4212,,0,0,1,1,0,0,0,0,3.4318523736755586,0.4394477872006524,0.4394477872006524,328,14454.962197921453,0.0,0.0,1.3397798390263793,
521,8019799,180,39,0.219,41,45,2.2599799394219424,2.179906525341186,1292,,0,0,0,0,0,1,0,0,0.7977439248786518,0.04158125200065037,0.15322519867955348,219,1030.685150943218,0.0,0.11164394667890311,0.6996584414591484,
522,18062404,180,41,0.897,43,45,2.0598617950844607,2.4643990303800405,5647,,0,0,0,0,1,1,0,0,0.7934239059898636,0.5082511347348659,0.6200486058579261,897,4480.46479712476,0.0,0.11179747112306015,0.6912470522384906,
523,30374810,180,35,0.726,37,46,2.1054222885345415,2.056687799043822,2585,,0,0,0,0,0,1,0,0,1.8285893820966304,-0.1497009726482541,0.9254121354268394,726,4726.903552719789,0.0,1.0751131080750935,1.2746723628468863,
524,18469027,180,37,0.501,39,48,2.1605256080715867,1.5609651625179684,4706,,0,0,0,0,1,1,0,0,1.3617250570473816,0.5447909518359106,0.5995243266477325,501,6408.2781184649775,0.0,0.05473337481182185,1.1966553426102444,
525,8482200,180,45,0.551,47,51,2.250087462585802,1.8048328546296522,4956,,1,1,0,0,1,1,0,0,2.0006215576353927,0.611622874543255,0.7104734405809913,551,9915.080439641006,0.0,0.09885056603773623,1.2894254819981692,
526,3375413,180,42,0.693,44,53,2.4955905558591525,2.036923426271407,6625,,0,1,0,0,0,1,0,0,1.2880816345673025,0.7869102209379292,0.8133318737006788,693,8533.54082900838,0.0,0.026421652762749707,1.173639067389147,
527,10057109,180,43,0.486,45,54,2.1774726608492703,1.9161777487567269,5206,,1,1,0,0,0,0,0,0,2.147007725580395,0.618400644977907,0.6314134872890755,486,11177.322219371537,0.0,0.013012842311168464,1.2992047063561225,
528,32196469,180,44,0.502,46,55,2.2417840819031927,2.4163692276464523,4802,,0,0,1,0,0,0,0,0,2.000524568341567,0.6472879704935505,0.6472879704935505,502,9606.518977176205,0.0,0.0,1.2894182679154391,
529,2810162,180,49,0.417,53,55,2.674772599334024,1.913059837326744,4807,,1,0,1,0,1,0,1,0,8.411399337568284,0.03228237515714805,0.5707785023681705,417,40433.59661569074,0.0,0.5384961272110225,1.3687733869740302,
530,31563922,180,46,0.988,48,57,2.2580430666654916,1.7785533589214992,9900,,0,0,0,0,0,0,1,0,1.2904885903421666,0.9043982926438979,1.1603809894418167,988,12775.83704438745,0.0,0.25598269679791874,1.174474685669855,
531,29648278,180,47,0.798,49,58,2.0348853557382016,1.8287460777377278,8762,,0,0,1,0,0,0,1,0,1.939718942071632,0.974519037905425,1.025168423579592,798,16995.81737043164,0.0,0.05064938567416689,1.2846722099994885,
532,12497413,180,52,0.994,54,58,2.8836390384616326,2.029840393798448,11232,,0,0,1,1,0,0,0,0,0.9849685272938904,0.9698458451898201,0.9785518821772645,994,11063.166498564977,0.0,0.008706036987444479,0.9844586339811514,
533,8079555,180,53,1.093,55,59,2.1304263076312937,1.8059620871968038,12610,,0,0,1,1,0,0,1,1,3.1402951690959884,1.0711846367617752,1.4584546012355508,1093,39599.12208230041,0.0,0.38726996447377565,1.3343591960069083,
534,25733023,180,48,0.409,50,59,2.0153723804141093,2.0926936299861953,4472,,0,0,0,0,0,0,1,1,1.3770984165030207,0.49115565286116064,0.49115565286116064,409,6158.384118601509,0.0,0.0,1.2008695668977034,
535,15385042,182,0,0.806,2,4,2.259377276408327,1.876860646772733,6247,,1,1,0,0,0,0,0,0,0.9374647691418765,0.7451009556346362,0.7485909806055516,806,5856.342412829303,0.0,0.003490024970915452,0.9287729287910069,
536,5672277,182,0,10.49,1,5,2.513331497800043,1.5912532370221122,10490,,1,0,1,0,0,0,0,0,0.0,0.0,0.0,10490,0.0,0.0,0.0,0.0,
537,10411565,182,0,5.59,1,5,2.959272418624742,2.4016390923232698,5590,,0,0,0,0,0,0,1,1,1.5272616767686606,4.358436726479834,6.89881695696533,5590,8537.392773136813,0.0,2.5403802304854963,1.2341354126950501,
538,21399112,182,1,0.895,3,5,2.0240695224548633,2.265106177883281,7566,,0,0,1,1,0,0,1,1,1.0000564447197309,0.8762199298051564,0.8950157188675687,895,7566.427060749484,0.0,0.018795789062412274,1.0000175629805237,
539,16928098,182,0,6.507,1,5,2.234360372926992,1.9894228414525417,6507,,1,1,0,0,0,0,0,0,0.32451552314557075,-3.4161200974875574,0.647669060579632,6507,2111.6225091082288,2313.382750487042,4.063789158067189,0.09953420325489966,
540,12014577,182,0,3.312,1,5,2.5306286690936934,2.0881440946223715,3312,,0,1,0,0,0,1,0,0,1.338931840529816,-0.37871332294887283,3.941471942085902,3312,4434.542255834751,17641.30070259492,4.320185265034775,1.1900579535283522,
541,18400527,182,0,3.312,1,5,2.1374544975908085,2.009727312523817,3312,,0,1,0,0,0,1,0,0,2.015081781062284,1.6305687408489935,4.274099779126911,3312,6673.950858878285,0.0,2.6435310382779176,1.2904890637460482,
542,26768218,182,0,9.54,1,5,2.9864855028681636,1.6719847016398686,9540,,0,0,0,0,1,0,1,0,1.891493449441002,4.223873214143689,12.216563682758759,9540,18044.84750766716,15348.646929856379,7.99269046861507,1.2805622308971447,
543,13337274,182,0,7.02,1,5,2.5449603175076083,2.4884960348585894,7020,,0,0,1,1,0,0,0,0,1.1158493982758362,7.669495380323792,7.669495380323792,7020,7833.26277589637,0.0,0.0,1.0925207094478337,
544,8982001,182,0,9.54,1,5,2.5518410237387434,2.2150230698610858,9540,,0,0,0,0,1,0,1,0,0.9117424185409342,8.169945759865604,8.528552306188349,9540,8698.022672880512,0.0,0.35860654632274497,0.8939782291602044,
545,11908604,183,0,6.507,1,5,2.550392603867395,1.5588885895091353,6507,,1,1,0,0,0,0,0,0,1.0598179944824648,4.899703704147257,6.852235888505855,6507,6896.235690097399,0.0,1.9525321843585985,1.0530560763033434,
546,11287585,183,0,7.02,1,5,2.8739657538071595,2.2299518922533252,7020,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,7020,0.0,0.0,0.0,0.0,
547,30042262,183,0,1.657,1,5,2.375476996358577,2.4262633320391216,1657,,0,0,0,1,0,0,0,1,1.610225665104156,0.0104952409731216,2.0678326936004994,1657,2668.1439270775863,9631.175732890024,2.0573374526273778,1.2479376545567287,
548,25027777,183,0,6.507,1,5,2.6715734948000054,1.785415389175065,6507,,1,1,0,0,0,0,0,0,1.3607301452367269,4.951293250811373,7.784820366884173,6507,8854.271055055382,0.0,2.8335271160728,1.1963762666181301,
549,784868,183,0,5.882,1,5,2.4842306078830907,1.5866532822367763,5882,,0,0,0,0,1,1,0,0,0.6839090609190996,-8.995078696095877,2.803796204581395,5882,4022.753096326144,0.0,11.798874900677273,0.47667395521615014,
550,25421563,183,0,9.54,1,5,2.851051647249636,1.979513889240796,9540,,0,0,0,0,1,0,1,0,2.7476232737424007,10.369512714551762,12.636527041911043,9540,26212.326031502504,9371.431207027867,2.2670143273592807,1.3245835473701304,
551,18869204,183,0,1.657,1,5,2.4971101215365867,1.5171108201968297,1657,,0,0,0,1,0,0,0,1,1.2421253498149765,1.915851104937288,1.9161615900014128,1657,2058.201704643416,0.0,3.104850641249784E-4,1.1564040977679015,
552,3114893,183,0,9.077,1,5,2.7851109835939427,2.0568084550207733,9077,,1,0,0,0,1,0,0,0,1.1257401745180642,7.1476035665885265,9.972393682348724,9077,10218.343564100469,0.0,2.824790115760197,1.0986442307313786,
553,13614929,183,1,0.079,3,5,2.447097953559463,1.8518224631274853,614,,0,0,0,0,0,0,0,1,1.3968923429696232,0.09386177911018793,0.0952769187040154,79,857.6918985833486,0.0,0.001415139593827467,1.206036945620448,
554,15311242,183,3,10.513,5,7,2.2898811477856986,2.080522429565876,10514,,0,0,1,0,0,0,1,0,2.054167787894141,13.595157378424226,13.595932778684098,10513,21597.520121919,0.0,7.754002598721212E-4,1.2932495746869683,
555,32350355,183,5,1.007,7,9,2.868239492046232,2.3639203100707573,10070,,1,0,1,0,0,0,0,0,1.8231166585469964,0.35463654821100976,1.2830476314123234,1007,18358.784751568255,32791.33245043214,0.9284110832013136,1.274128730300222,
556,9308881,183,4,1.096,6,10,2.057148320697306,1.9715007508370044,10952,,0,0,1,0,0,0,1,0,1.2002436720465108,1.2475430296611136,1.2475430296611136,1096,13145.068696253387,0.0,0.0,1.1382691876470015,
557,8331368,183,0,0.404,2,11,2.4088602450724004,2.1060269937890794,4040,,0,1,0,0,0,0,0,0,1.0253798228809023,0.4079213597989133,0.41372444275610354,404,4142.5344844388455,0.0,0.005803082957190252,1.0240704028616423,
558,5634911,183,6,3.305,8,12,2.3683910508186212,2.073015268028999,4956,,1,1,0,0,1,1,0,0,2.9345095401848833,3.6838702402691768,4.3945592583879005,3305,14543.429281156281,0.0,0.7106890181187236,1.3296699722807566,
559,30824270,183,2,0.941,4,13,2.2267764627905207,1.508726426244428,8762,,0,0,1,0,0,0,1,0,0.59764436480452,-8.853208929400344,0.315669309844315,941,5236.5599244172045,3490.3174049519325,9.168878239244659,0.33546154074847506,
560,22409377,183,8,1.04,10,14,2.6370852498517334,1.532366281708061,9604,,0,0,1,0,0,0,0,0,2.038541292794461,1.3428149358244166,1.3438520103990894,1040,19578.150575998003,0.0,0.0010370745746727272,1.292165394614509,
561,14107373,184,0,5.59,1,5,2.635645748554369,2.2316150994669255,5590,,0,0,0,0,0,0,1,1,4.1675799567515215,4.934396057103834,7.542958953949114,5590,23296.771958241006,0.0,2.6085628968452803,1.349366539167999,
562,24323839,184,0,10.952,1,5,2.430771920970484,2.14325956550171,10952,,0,0,1,0,0,0,1,0,1.378770656485046,11.190635682602789,13.156825166181601,10952,15100.296229824222,0.0,1.9661894835788123,1.2013171262035793,
563,7247414,184,0,5.59,1,5,2.8198917306620004,1.7999732837830402,5590,,0,0,0,0,0,0,1,1,0.5286510721143727,-2.6584889397316918,1.396914009745485,5590,2955.159493119343,10367.906694497575,4.055402949477177,0.2498951716897111,
564,20673066,184,0,3.312,1,5,2.0740756360701287,2.22158485588837,3312,,0,1,0,0,0,1,0,0,1.501801357211358,3.133157249040501,4.071578597157667,3312,4973.966095084018,3.22158485588837,0.9384213481171663,1.2293413638761073,
565,2167989,184,0,3.037,1,5,2.1657203045446525,1.6473027337802577,3037,,0,1,0,1,0,0,0,0,1.7212021310630246,3.599030101226121,3.835558812306205,3037,5227.290872038406,0.0,0.2365287110800841,1.2629433033606208,
566,705085,184,0,9.077,1,5,2.161734630262131,2.423367002082089,9077,,1,0,0,0,1,0,0,0,3.0319614568310853,12.033440169131339,12.090519168372934,9077,27521.114143655763,921.3147333301417,0.057078999241594916,1.331995060964298,
567,14445560,184,0,1.932,1,5,2.008239837148616,1.9499442468913861,1932,,0,0,0,0,0,1,0,1,0.4258364515845163,0.30794133314560823,0.30794133314560823,1932,822.7160244612854,0.0,0.0,0.15938992398841006,
568,23451287,184,0,1.657,1,5,2.16934397822023,2.0051878278860267,1657,,0,0,0,1,0,0,0,1,1.6004153862442956,1.373794049594979,2.0653438426628976,1657,2651.8882950067978,0.0,0.6915497930679187,1.2464356322648749,
569,15151144,184,0,0.395,2,11,2.540740088901832,2.0607964545557254,3960,,0,0,0,0,0,0,1,0,1.3607113945798857,0.44407595727812504,0.47256654477430343,395,5388.417122536347,0.0,0.02849058749617838,1.1963709994286162,
570,2126916,184,8,0.384,10,12,2.5452358436033116,2.2747843797073726,4406,,0,0,0,0,1,0,0,0,0.6360661502125329,-2.890171532532245,0.1511752320746197,384,2802.5074578364197,0.0,3.041346764606865,0.39368550019432214,
571,7782780,184,1,0.619,3,12,2.8931026121908694,1.6432393183075487,6184,,0,0,0,0,0,1,0,1,0.844204930737621,0.4694256971607009,0.4866287024078023,619,5220.563291681448,0.0,0.01720300524710138,0.7861529925812638,
572,9540779,184,2,1.009,4,13,2.683364346101982,1.6966212464965,10088,,0,0,1,1,0,0,1,1,1.8389135514573454,1.2523111020274846,1.2871648480837947,1009,18550.9599071017,0.0,0.03485374605631012,1.2756836948303218,
573,6985965,184,10,0.111,12,14,2.0053841108070882,1.6789387848597555,1192,,0,1,0,1,0,1,0,1,5.364830282514254,0.08082013513550863,0.15078795531662106,111,6394.877696756991,0.0,0.06996782018111243,1.358450047897487,
574,27451574,184,3,22.445,5,14,2.588603132314116,1.6090815198292396,39648,,1,1,0,0,1,1,0,0,2.1257498049448555,28.674369848001863,29.131592806204484,22445,84281.72826645363,0.0,0.45722295820261993,1.2979101272534856,
575,27673133,184,4,0.204,6,15,2.5816892333326407,1.8928669928944835,2035,,0,0,0,1,0,0,0,0,1.5068505125927933,0.24189214568765327,0.250984352287356,204,3066.4407931263345,0.0,0.009092206599702718,1.230315452389,
576,820708,184,5,1.083,7,16,2.2485567736208427,1.8732432104308496,10822,,1,1,1,1,0,0,0,0,1.4126253484399436,1.3103757213948697,1.3103757213948697,1083,15287.43152081707,0.0,0.0,1.2099498812510339,
577,14960745,184,11,0.849,13,17,2.980090364170951,1.6993168300739008,9412,,0,0,0,0,1,1,0,0,1.92358378762184,0.8716329800171811,1.0895499536515054,849,18104.77060909676,0.0,0.21791697363432422,1.283333278741467,
578,22666566,184,13,0.144,15,17,2.305550503019888,2.001784982090061,775,,0,0,0,0,0,1,0,0,1.720366999203791,-0.32591839118342136,0.18184931402482674,144,1333.2844243829381,0.0,0.5077677052082481,1.2628424585057414,
579,2741816,184,6,0.071,8,17,2.0779256815617875,1.7992882944284507,814,,0,0,0,1,0,0,0,0,1.8498934476905844,0.09053131473903817,0.09064849269398603,71,1505.8132664201357,0.0,1.1717795494787305E-4,1.2767393337181132,
580,20304115,184,7,1.414,9,18,2.6790829932108022,2.3436274148594953,15840,,0,0,0,0,0,0,1,0,1.412272826647166,1.7107477053460183,1.7107477053460183,1414,22370.40157409111,0.0,0.0,1.2098640066096311,
581,12955555,184,12,1.255,14,18,2.7926129008472285,2.4471628142704898,14524,,1,0,0,0,1,0,0,0,1.555795810832448,1.555168223932323,1.555168223932323,1255,22596.378356530473,0.0,0.0,1.239177867675158,
582,9246080,184,15,0.684,17,19,2.6997282312440367,1.8669351504777567,6739,,0,0,1,1,0,0,0,0,0.7997239113845848,0.4811920948982763,0.4811920948982763,684,5389.339438820717,0.0,0.0,0.7034972147635618,
583,32182456,184,9,3.619,11,20,2.3846181443177508,1.62453140326933,19208,,0,0,1,0,0,0,0,0,0.39238840848343437,-8.407352257686071,0.49606468213552446,3619,7536.996550149807,9424.74950235082,8.903416939821595,0.13707230785728777,
584,31259106,184,14,0.503,16,20,2.1806070515556097,1.8898789884642546,5300,,0,1,0,0,0,1,0,0,1.3422229285030618,0.5990918830321712,0.5990918830321712,503,7113.7815210662275,0.0,0.0,1.1910375408194258,
585,30953963,184,18,0.365,20,22,2.3946486907822138,1.9518509992091224,4212,,0,0,1,1,0,0,0,0,1.8858183435416815,0.16677544737255257,0.46722063402728853,365,7943.066862997563,0.0,0.30044518665473596,1.2800565315816124,
586,23988326,184,17,0.705,19,23,2.501657235231924,2.129893750472543,7020,,0,0,1,1,0,0,0,0,0.7939799320987143,0.2615582427814605,0.4880942818716426,705,5573.7391233329745,0.0,0.2265360390901821,0.6923323147115499,
587,23052622,184,16,2.181,18,27,2.155679184483159,1.7648878976790365,20980,,1,0,1,0,0,0,0,0,3.076022282544567,2.711549736221048,2.907235758186026,2181,64534.947487785015,0.0,0.1956860219649782,1.3329829244319238,
588,29715401,184,23,0.421,25,27,2.911386985591863,2.064533482984781,4752,,0,0,0,0,0,0,1,0,0.0,0.0,0.0,421,0.0,0.0,0.0,0.0,
589,24916785,184,22,0.555,24,28,2.6964955269338153,2.264606127710307,4589,,0,0,0,0,1,1,1,1,2.0009692614833585,0.5703332311326965,0.7156454911412697,555,9182.447940947131,0.0,0.14531226000857325,1.289451335389675,
590,15624230,184,25,0.247,27,29,2.8281879775326964,2.438617740587012,1101,,0,0,0,0,1,0,0,0,0.0,0.0,0.0,247,0.0,0.0,0.0,0.0,
591,1426189,184,19,3.774,21,30,2.573699714014094,1.5973422662755685,29048,,1,0,0,0,1,0,0,0,0.2190856780617341,-8.915414375896614,0.21216806672614483,3774,6364.000776337252,8957.571766558722,9.127582442622758,0.05621835366352539,
592,32293610,184,20,3.258,22,31,2.4756476219168335,1.970606812005082,36712,,0,0,0,0,1,1,1,1,2.426903888138348,3.686399246107803,4.278576648194278,3258,89096.49554133504,0.0,0.5921774020864752,1.3132525009804414,
593,26030338,184,21,1.943,23,32,2.577536097964394,1.5153422545358186,21905,,0,0,1,0,0,0,1,0,0.9974811888569569,0.8532378125242974,1.9380051459622731,1943,21849.825441911642,0.0,1.0847673334379757,0.9974293082667386,
594,21300135,184,26,1.79,28,32,2.3089744253366127,1.5650896378150474,20176,,0,0,1,1,0,0,1,1,0.17819001313744376,-0.027278720422765357,0.07688835332826216,1790,3595.1617050610653,0.0,0.10416707375102752,0.04295438733422467,
595,16806298,184,28,0.212,30,34,2.493800033999133,1.868657178082456,2353,,0,0,0,0,1,1,0,0,1.477232223573727,0.22471805419955396,0.25957844353935344,212,3475.9274220689795,0.0,0.034860389339799486,1.2244266204686485,
596,28820748,184,30,5.331,32,34,2.494978817542564,1.9829920537386285,12018,,1,0,1,0,1,0,1,0,1.9339593728786857,6.225720097701015,6.846061142658473,5331,23242.323743256045,0.0,0.6203410449574579,1.2841983010051534,
597,5103248,184,24,0.535,26,35,2.427443816566057,1.6727713899095304,6184,,0,0,0,0,0,1,0,1,1.2772587103638602,0.4650607138418334,0.6258448272906929,535,7898.567864890111,0.0,0.1607841134488595,1.1698034154966221,
598,26898974,184,31,2.347,33,37,2.222870312903683,1.9300435594481224,16784,,1,0,1,0,0,0,0,0,0.9464591671795338,1.3797374201670882,2.206519005567685,2347,15885.370661941295,0.0,0.8267815854005969,0.9401444420825246,
599,27934325,184,27,3.554,29,38,2.9188096609235736,1.6120635061568278,40060,,1,0,1,0,1,0,1,0,2.2082908529641037,3.3924754377670294,4.629905304354619,3554,88464.13156974199,0.0,1.2374298665875894,1.3027308115798029,
600,19538593,184,33,0.882,35,39,2.4697951453535105,1.5322828757338878,7020,,0,0,1,1,0,0,0,0,0.6082515470960781,0.16822346580206105,0.3093655145748693,882,4269.925860614469,0.0,0.14114204877280828,0.35075455167218744,
601,18924946,184,29,1.294,31,40,2.1517431987711233,2.4321751216163614,14040,,0,0,1,1,0,0,0,0,1.4303053681772189,0.729679040717332,1.571116935765445,1294,20081.487369208153,0.0,0.8414378950481131,1.2141552826626314,
602,16226961,184,36,1.957,38,42,2.2623109212538903,1.5943147542942717,13527,,1,1,1,1,0,0,0,0,1.5574627801726844,2.3177608836379306,2.425627750262706,1957,21067.7990273959,0.0,0.10786686662477545,1.2394623149017405,
603,4538023,184,39,0.283,41,43,2.088343134885137,1.918991660232299,2628,,0,0,1,0,0,0,1,0,2.000993259284249,0.36491523274058996,0.36491523274058996,283,5258.610285399006,0.0,0.0,1.2894531192246996,
604,28383356,184,32,0.595,34,43,2.5557290805172483,2.119384040442167,6075,,0,1,0,1,0,0,0,0,1.4376723450361595,0.6713999394356259,0.7234311816190506,595,8733.859496094668,0.0,0.05203124218342472,1.2158507254101691,
605,27042421,184,38,0.158,40,44,2.7317817676109386,2.0365019012797885,1017,,0,0,0,1,0,0,0,0,1.4716388625888912,0.1576759463297468,0.19327594643160906,158,1496.6567232529023,0.0,0.03560000010186227,1.223265483744361,
606,18490764,184,34,0.47,36,45,2.1145835076728936,2.3138995863339313,5206,,1,1,0,0,0,0,0,0,1.6002752820615798,0.5858145556653042,0.5858145556653042,470,8331.033118412584,0.0,0.0,1.2464139482240515,
607,19857991,184,40,0.562,42,46,2.132765148610441,1.6563100323408595,5300,,0,1,0,0,0,1,0,0,1.8769903480193668,0.4345280383675564,0.7189442166617279,562,9948.048844502644,0.0,0.28441617829417154,1.279260171995957,
608,8373917,184,35,0.975,37,46,2.850396939869599,2.2655869578311627,10088,,0,0,1,1,0,0,1,1,1.6464990924868366,1.1975954478260387,1.22189432226791,975,16609.882845007207,0.0,0.02429887444187128,1.2532249459158051,
609,22584197,184,41,0.689,43,47,2.8137920252742914,1.7927270628949241,4381,,0,0,1,0,0,0,1,0,2.000166266030969,0.8883908178673214,0.8883908178673214,689,8762.728411481676,0.0,0.0,1.2893916079351546,
610,7333316,184,37,2.169,39,48,2.9523080980061502,1.7206130231015648,9180,,0,0,0,0,1,0,0,0,3.152389802648774,2.8019753307766924,2.8947691188645703,2169,28938.938388315746,0.0,0.092793788087878,1.3346100133077778,
611,4892122,184,44,0.075,46,50,2.2275702648646276,1.9571696822985574,663,,0,0,0,1,0,0,0,1,1.1796961688580696,0.03934499293343087,0.08462815114120277,75,782.1385599529001,0.0,0.0452831582077719,1.1283753485493704,
612,29321850,184,45,2.743,47,51,2.2609142076663113,1.8056493543350207,32048,,1,0,1,0,1,0,1,0,1.2290838883474122,3.157269017521764,3.157269017521764,2743,39389.680453757865,0.0,0.0,1.1510277132780766,
613,30175950,184,47,2.048,49,51,2.577296348548181,2.424291237510592,1684,,0,0,1,1,0,0,0,0,2.00122231420241,2.1250469975593838,2.6408348514229836,2048,3370.0583771168585,0.0,0.5157878538636,1.2894701422963786,
614,11563855,184,49,0.038,51,53,2.328944058595082,2.2655077649996613,397,,0,0,0,1,0,0,0,1,4.911561463733017,0.037416914258337194,0.05151372979183318,38,1949.8899011020078,0.0,0.014096815533495979,1.3556244682061362,
615,23045026,184,42,0.561,44,53,2.8414933460348806,1.8512931746255927,4040,,0,1,0,0,0,0,0,0,1.5405437210201325,0.6936900331532492,0.6936900331532492,561,6223.796632921335,0.0,0.0,1.2365241232678237,
616,29616044,184,43,5.554,45,54,2.6681089597857923,1.5211126417751961,40352,,0,0,1,1,0,0,1,1,1.2893308984828755,5.66437845186471,6.520804490675046,5554,52027.080415581,0.0,0.8564260388103362,1.1740735489152045,
